CustomerID,Gender,Age,MaritalStatus,CityTier,PreferredDevice,PreferredPaymentMode,PreferredCategory,RegistrationDate,TenureMonths,OrdersPerMonth,AvgOrderValue,TotalOrders,TotalSpend,MonthlyRevenue,CLV_Estimate,DaysSinceLastOrder,WarehouseToDoorDays,SatisfactionScore,ComplaintsRaised,ComplaintResolved,CashbackReceived,CouponUsedCount,ReturnedOrders,AppLoginsPerMonth,WishlistItems,Churn,ChurnDate,ReturnRate,TenureBucket,ValueSegment,UnresolvedComplaint,RecencyFlag
CUST02635,Female,27,Married,Tier 2,Desktop,Wallet,Beauty,2024-10-31,2,1.5,399.04,3,1197.12,598.56,0.0,103,3.9,3,4,Yes,20.3,2,1,1,4,1,2024-11-15,0.333,0-3 Months,Low Value,0,Dormant
CUST02636,Female,40,Single,Tier 2,Mobile,Net Banking,Electronics,2024-10-01,3,2.7,464.11,8,3712.88,1253.1,0.0,112,5.6,1,1,Yes,136.72,6,2,3,3,1,2024-12-20,0.25,0-3 Months,Mid Value,0,Dormant
CUST02637,Female,58,Married,Tier 2,Mobile,COD,Grocery,2024-01-31,11,3.8,793.68,42,33334.56,3015.98,72383.52,95,5.0,4,1,No,66.83,7,2,4,0,0,,0.048,6-12 Months,High Value,1,Dormant
CUST02638,Female,51,Single,Tier 1,Desktop,Credit Card,Grocery,2024-07-01,6,0.5,2821.37,3,8464.11,1410.68,33856.32,130,4.4,5,1,No,611.48,4,0,2,5,0,,0.0,3-6 Months,Mid Value,1,Dormant
CUST02639,Female,63,Single,Tier 2,Mobile,COD,Grocery,2024-12-01,1,2.2,820.99,2,1641.98,1806.18,43348.32,94,3.0,3,0,No Complaint,65.12,4,0,5,5,0,,0.0,0-3 Months,Mid Value,0,Dormant
CUST02640,Female,50,Married,Tier 2,Mobile,Wallet,Fashion,2024-04-01,9,10.4,1087.87,94,102259.78,11313.85,271532.4,166,3.8,3,1,Yes,75.05,3,27,1,4,0,,0.287,6-12 Months,High Value,0,Dormant
CUST02641,Male,51,Married,Tier 1,Desktop,UPI,Grocery,2022-12-30,24,7.4,388.11,178,69083.58,2872.01,68928.24,169,5.7,4,2,Yes,221.02,4,17,10,3,0,,0.096,12-24 Months,High Value,0,Dormant
CUST02642,Male,56,Single,Tier 1,Desktop,Debit Card,Fashion,2021-12-29,36,4.5,1904.53,162,308533.86,8570.38,0.0,131,4.3,4,0,No Complaint,24.75,5,11,3,5,1,2023-08-09,0.068,24+ Months,High Value,0,Dormant
CUST02643,Female,27,Single,Tier 1,Mobile,UPI,Electronics,2023-07-01,18,0.5,1652.53,9,14872.77,826.26,0.0,164,4.9,3,1,Yes,70.65,5,0,6,3,1,2024-02-18,0.0,12-24 Months,Low Value,0,Dormant
CUST02644,Female,37,Married,Tier 2,Mobile,Debit Card,Grocery,2022-12-30,24,12.8,646.67,307,198527.69,8277.38,0.0,166,3.9,5,0,No Complaint,214.28,4,44,1,8,1,2023-04-01,0.143,12-24 Months,High Value,0,Dormant
CUST02645,Male,18,Single,Tier 3,Desktop,Credit Card,Fashion,2024-06-01,7,2.4,555.0,17,9435.0,1332.0,31968.0,47,2.5,2,1,Yes,5.62,3,2,1,4,0,,0.118,6-12 Months,Mid Value,0,Slipping
CUST02646,Male,30,Single,Tier 3,Desktop,Debit Card,Fashion,2024-03-01,10,0.6,1755.62,6,10533.72,1053.37,0.0,178,8.1,3,2,Yes,67.05,6,0,3,5,1,2024-10-09,0.0,6-12 Months,Mid Value,0,Dormant
CUST02647,Female,18,Married,Tier 1,Desktop,Debit Card,Fashion,2022-12-30,24,2.8,766.56,67,51359.52,2146.37,0.0,48,5.9,3,1,No,1.49,2,9,9,0,1,2023-04-09,0.134,12-24 Months,Mid Value,1,Slipping
CUST02648,Male,22,Single,Tier 2,Mobile,Wallet,Fashion,2022-12-30,24,4.9,564.16,118,66570.88,2764.38,66345.12,4,5.0,3,3,Yes,29.3,2,14,5,3,0,,0.119,12-24 Months,High Value,0,Active
CUST02649,Male,33,Married,Tier 3,Tablet,Debit Card,Electronics,2024-04-01,9,0.5,694.65,4,2778.6,347.32,8335.68,173,4.2,3,0,No Complaint,166.83,3,1,10,7,0,,0.25,6-12 Months,Low Value,0,Dormant
CUST02650,Male,32,Single,Tier 1,Mobile,COD,Sports,2023-12-31,12,6.2,1061.08,74,78519.92,6578.7,0.0,41,7.1,3,1,Yes,109.82,0,29,8,2,1,2024-11-19,0.392,6-12 Months,High Value,0,Slipping
CUST02651,Male,45,Married,Tier 2,Mobile,UPI,Electronics,2021-12-29,36,6.3,1498.62,227,340186.74,9441.31,226591.44,105,3.1,1,0,No Complaint,30.53,4,129,10,5,0,,0.568,24+ Months,High Value,0,Dormant
CUST02652,Male,48,Single,Tier 3,Mobile,Credit Card,Electronics,2023-07-01,18,0.5,1125.75,9,10131.75,562.88,0.0,174,5.7,4,1,Yes,14.62,0,2,15,5,1,2023-10-11,0.222,12-24 Months,Low Value,0,Dormant
CUST02653,Male,40,Married,Tier 1,Mobile,Credit Card,Grocery,2023-07-01,18,5.8,1085.78,104,112921.12,6297.52,151140.48,9,4.6,4,0,No Complaint,10.44,5,5,3,7,0,,0.048,12-24 Months,High Value,0,Active
CUST02654,Male,62,Single,Tier 3,Mobile,UPI,Grocery,2022-06-30,30,7.3,758.76,219,166168.44,5538.95,132934.8,49,4.0,4,1,Yes,16.06,5,19,1,0,0,,0.087,24+ Months,High Value,0,Slipping
CUST02655,Female,60,Married,Tier 3,Mobile,Credit Card,Sports,2024-10-31,2,0.5,994.18,1,994.18,497.09,0.0,109,4.0,3,0,No Complaint,18.18,6,0,1,6,1,2024-11-28,0.0,0-3 Months,Low Value,0,Dormant
CUST02656,Male,34,Married,Tier 1,Mobile,Debit Card,Home & Kitchen,2024-01-31,11,0.9,682.67,10,6826.7,614.4,0.0,137,6.9,3,5,No,16.25,3,0,2,5,1,2024-04-25,0.0,6-12 Months,Low Value,1,Dormant
CUST02657,Female,51,Married,Tier 1,Desktop,Debit Card,Beauty,2021-12-29,36,1.2,743.33,43,31963.19,892.0,21408.0,145,1.1,5,2,Yes,10.2,4,8,1,4,0,,0.186,24+ Months,Mid Value,0,Dormant
CUST02658,Female,30,Single,Tier 1,Mobile,Debit Card,Sports,2024-06-01,7,1.1,2428.78,8,19430.24,2671.66,64119.84,159,7.5,4,0,No Complaint,214.94,1,1,3,7,0,,0.125,6-12 Months,High Value,0,Dormant
CUST02659,Male,31,Married,Tier 1,Mobile,Credit Card,Fashion,2024-07-01,6,3.6,924.74,22,20344.28,3329.06,79897.44,31,6.3,4,1,Yes,510.25,1,8,7,4,0,,0.364,3-6 Months,High Value,0,Slipping
CUST02660,Female,28,Single,Tier 2,Mobile,UPI,Grocery,2023-07-01,18,1.1,694.16,20,13883.2,763.58,18325.92,67,4.6,3,1,Yes,348.8,5,1,12,2,0,,0.05,12-24 Months,Low Value,0,At Risk
CUST02661,Male,45,Married,Tier 2,Mobile,Debit Card,Home & Kitchen,2024-08-31,4,7.8,560.14,31,17364.34,4369.09,0.0,128,4.1,2,4,No,55.63,2,2,1,4,1,2024-11-27,0.065,3-6 Months,High Value,1,Dormant
CUST02662,Female,59,Single,Tier 1,Mobile,UPI,Grocery,2023-12-31,12,13.2,192.38,158,30396.04,2539.42,0.0,129,4.5,2,2,Yes,41.13,3,61,7,4,1,2024-06-01,0.386,6-12 Months,High Value,0,Dormant
CUST02663,Male,49,Single,Tier 3,Mobile,UPI,Sports,2024-10-01,3,1.0,3868.55,3,11605.65,3868.55,92845.2,56,5.4,4,0,No Complaint,8.84,4,0,18,2,0,,0.0,0-3 Months,High Value,0,Slipping
CUST02664,Female,52,Single,Tier 2,Tablet,UPI,Fashion,2023-12-31,12,1.8,4175.49,22,91860.78,7515.88,0.0,55,6.7,4,5,Yes,30.54,4,4,11,9,1,2024-01-14,0.182,6-12 Months,High Value,0,Slipping
CUST02665,Female,48,Married,Tier 1,Desktop,UPI,Electronics,2023-07-01,18,2.0,1393.25,36,50157.0,2786.5,0.0,58,5.4,4,0,No Complaint,150.98,0,12,1,4,1,2023-08-17,0.333,12-24 Months,High Value,0,Slipping
CUST02666,Male,34,Married,Tier 1,Desktop,UPI,Sports,2024-05-01,8,2.2,434.99,18,7829.82,956.98,22967.52,160,5.0,4,1,Yes,1130.23,3,2,8,5,0,,0.111,6-12 Months,Mid Value,0,Dormant
CUST02667,Male,64,Single,Tier 2,Mobile,UPI,Electronics,2024-05-01,8,1.2,6088.94,10,60889.4,7306.73,175361.52,163,4.5,5,1,Yes,352.66,0,1,5,2,0,,0.1,6-12 Months,High Value,0,Dormant
CUST02668,Female,26,Married,Tier 2,Mobile,UPI,Beauty,2024-08-01,5,0.5,336.05,2,672.1,168.02,0.0,3,1.2,1,0,No Complaint,130.22,3,0,2,6,1,2024-10-23,0.0,3-6 Months,Low Value,0,Active
CUST02669,Female,27,Married,Tier 1,Mobile,Debit Card,Fashion,2024-07-01,6,0.5,1182.37,3,3547.11,591.18,14188.32,59,1.5,5,4,Yes,99.13,4,1,6,3,0,,0.333,3-6 Months,Low Value,0,Slipping
CUST02670,Male,25,Married,Tier 1,Desktop,UPI,Beauty,2024-03-01,10,0.5,270.65,5,1353.25,135.32,3247.68,71,6.5,4,0,No Complaint,28.79,5,0,1,4,0,,0.0,6-12 Months,Low Value,0,At Risk
CUST02671,Female,38,Married,Tier 3,Mobile,Credit Card,Home & Kitchen,2024-08-01,5,5.8,196.26,29,5691.54,1138.31,0.0,176,5.4,2,0,No Complaint,97.61,1,5,3,4,1,2024-08-15,0.172,3-6 Months,Mid Value,0,Dormant
CUST02672,Male,30,Married,Tier 3,Mobile,Net Banking,Electronics,2022-06-30,30,0.8,1056.23,24,25349.52,844.98,0.0,170,6.0,4,0,No Complaint,162.63,3,5,4,4,1,2023-04-26,0.208,24+ Months,Low Value,0,Dormant
CUST02673,Female,22,Married,Tier 1,Mobile,COD,Fashion,2022-12-30,24,0.5,1154.38,12,13852.56,577.19,0.0,113,6.0,4,3,Yes,162.91,2,3,3,5,1,2024-01-01,0.25,12-24 Months,Low Value,0,Dormant
CUST02674,Male,23,Single,Tier 2,Mobile,UPI,Fashion,2024-08-01,5,2.4,975.84,12,11710.08,2342.02,56208.48,9,5.6,3,0,No Complaint,146.78,3,0,1,1,0,,0.0,3-6 Months,Mid Value,0,Active
CUST02675,Female,47,Married,Tier 2,Tablet,Net Banking,Home & Kitchen,2024-10-31,2,0.5,2553.39,1,2553.39,1276.7,30640.8,35,6.1,3,0,No Complaint,312.73,5,0,4,3,0,,0.0,0-3 Months,Mid Value,0,Slipping
CUST02676,Male,48,Single,Tier 2,Desktop,Credit Card,Beauty,2024-12-01,1,0.5,868.18,1,868.18,434.09,10418.16,78,3.0,4,0,No Complaint,128.43,3,0,15,3,0,,0.0,0-3 Months,Low Value,0,At Risk
CUST02677,Male,34,Married,Tier 2,Desktop,UPI,Fashion,2023-07-01,18,2.4,1585.41,43,68172.63,3804.98,0.0,172,5.5,3,0,No Complaint,115.25,2,7,15,5,1,2024-07-18,0.163,12-24 Months,High Value,0,Dormant
CUST02678,Male,28,Married,Tier 3,Mobile,Wallet,Fashion,2024-08-31,4,2.2,519.11,9,4671.99,1142.04,0.0,17,5.3,2,1,Yes,65.69,3,1,4,0,1,2024-10-25,0.111,3-6 Months,Mid Value,0,Active
CUST02679,Male,37,Single,Tier 2,Desktop,Net Banking,Beauty,2024-12-01,1,0.5,2222.76,1,2222.76,1111.38,0.0,142,6.9,5,0,No Complaint,35.77,1,0,1,5,1,2024-12-05,0.0,0-3 Months,Mid Value,0,Dormant
CUST02680,Male,26,Single,Tier 2,Mobile,Credit Card,Beauty,2024-06-01,7,1.5,2359.63,10,23596.3,3539.44,84946.56,35,1.0,4,0,No Complaint,0.25,3,1,7,3,0,,0.1,6-12 Months,High Value,0,Slipping
CUST02681,Male,19,Single,Tier 2,Tablet,Debit Card,Fashion,2021-12-29,36,1.4,751.3,50,37565.0,1051.82,25243.68,91,8.8,3,0,No Complaint,69.98,4,2,7,3,0,,0.04,24+ Months,Mid Value,0,Dormant
CUST02682,Female,54,Single,Tier 3,Mobile,Debit Card,Electronics,2022-12-30,24,2.0,1167.53,48,56041.44,2335.06,56041.44,138,6.0,3,1,No,180.47,1,14,16,3,0,,0.292,12-24 Months,Mid Value,1,Dormant
CUST02683,Male,18,Married,Tier 3,Mobile,UPI,Beauty,2022-06-30,30,3.3,550.51,99,54500.49,1816.68,43600.32,124,5.0,5,0,No Complaint,147.33,3,1,15,4,0,,0.01,24+ Months,Mid Value,0,Dormant
CUST02684,Male,21,Married,Tier 1,Desktop,UPI,Grocery,2024-10-01,3,0.8,769.44,2,1538.88,615.55,0.0,139,2.8,3,1,Yes,136.1,2,1,12,3,1,2024-11-01,0.5,0-3 Months,Low Value,0,Dormant
CUST02685,Male,53,Single,Tier 1,Mobile,Credit Card,Sports,2024-10-31,2,1.4,1504.35,3,4513.05,2106.09,0.0,146,4.0,3,0,No Complaint,266.41,3,0,16,6,1,2024-12-03,0.0,0-3 Months,Mid Value,0,Dormant
CUST02686,Male,42,Married,Tier 2,Desktop,Net Banking,Electronics,2024-12-01,1,3.9,1260.66,4,5042.64,4916.57,0.0,55,5.1,4,3,Yes,47.71,1,0,2,5,1,2024-12-14,0.0,0-3 Months,High Value,0,Slipping
CUST02687,Male,20,Single,Tier 1,Tablet,UPI,Grocery,2021-12-29,36,6.4,267.63,230,61554.9,1712.83,41107.92,66,7.5,3,0,No Complaint,204.28,2,7,7,7,0,,0.03,24+ Months,Mid Value,0,At Risk
CUST02688,Male,26,Married,Tier 2,Mobile,COD,Grocery,2024-07-01,6,5.5,405.01,33,13365.33,2227.55,0.0,147,7.2,4,2,Yes,168.19,1,4,22,6,1,2024-11-22,0.121,3-6 Months,Mid Value,0,Dormant
CUST02689,Male,39,Single,Tier 3,Mobile,UPI,Sports,2024-04-01,9,1.6,594.91,14,8328.74,951.86,22844.64,7,5.6,3,2,Yes,74.52,3,2,6,6,0,,0.143,6-12 Months,Mid Value,0,Active
CUST02690,Male,40,Married,Tier 2,Mobile,Credit Card,Electronics,2024-05-01,8,1.8,1047.18,14,14660.52,1884.92,0.0,93,5.8,4,5,Yes,44.39,2,2,18,3,1,2024-10-22,0.143,6-12 Months,Mid Value,0,Dormant
CUST02691,Male,29,Single,Tier 3,Desktop,Debit Card,Fashion,2022-12-30,24,1.9,472.35,46,21728.1,897.46,0.0,165,4.9,4,2,Yes,148.88,2,1,19,5,1,2023-07-02,0.022,12-24 Months,Mid Value,0,Dormant
CUST02692,Female,27,Single,Tier 1,Mobile,Debit Card,Electronics,2024-07-01,6,5.1,333.71,31,10345.01,1701.92,40846.08,159,2.7,5,0,No Complaint,522.56,4,2,1,3,0,,0.065,3-6 Months,Mid Value,0,Dormant
CUST02693,Male,51,Married,Tier 3,Mobile,UPI,Home & Kitchen,2024-01-31,11,4.6,150.0,51,7650.0,690.0,0.0,144,3.1,5,0,No Complaint,14.3,1,8,20,5,1,2024-04-27,0.157,6-12 Months,Low Value,0,Dormant
CUST02694,Male,60,Married,Tier 3,Mobile,Credit Card,Electronics,2021-12-29,36,0.9,3867.33,32,123754.56,3480.6,83534.4,4,6.2,2,0,No Complaint,550.31,4,6,1,1,0,,0.188,24+ Months,High Value,0,Active
CUST02695,Female,27,Married,Tier 2,Mobile,Debit Card,Electronics,2024-04-01,9,0.5,1034.2,4,4136.8,517.1,0.0,159,5.8,3,3,Yes,112.51,4,0,4,1,1,2024-06-29,0.0,6-12 Months,Low Value,0,Dormant
CUST02696,Male,47,Married,Tier 2,Desktop,UPI,Grocery,2023-12-31,12,1.2,327.07,14,4578.98,392.48,0.0,164,3.4,3,0,No Complaint,222.84,1,1,11,4,1,2024-02-09,0.071,6-12 Months,Low Value,0,Dormant
CUST02697,Female,39,Married,Tier 1,Mobile,UPI,Fashion,2024-01-31,11,0.9,1850.33,10,18503.3,1665.3,39967.2,119,3.1,4,2,Yes,292.61,1,1,1,3,0,,0.1,6-12 Months,Mid Value,0,Dormant
CUST02698,Male,23,Married,Tier 3,Mobile,Debit Card,Fashion,2022-06-30,30,7.5,2554.21,225,574697.25,19156.58,459757.92,54,5.7,4,1,No,29.57,1,43,4,2,0,,0.191,24+ Months,High Value,1,Slipping
CUST02699,Female,19,Married,Tier 2,Desktop,Debit Card,Electronics,2024-08-01,5,0.8,1042.47,4,4169.88,833.98,0.0,88,4.0,5,3,No,8.28,6,0,2,1,1,2024-11-06,0.0,3-6 Months,Low Value,1,At Risk
CUST02700,Female,47,Married,Tier 1,Mobile,UPI,Grocery,2024-10-01,3,0.5,1388.7,2,2777.4,694.35,0.0,137,3.1,1,2,Yes,24.76,3,0,10,5,1,2024-12-19,0.0,0-3 Months,Low Value,0,Dormant
CUST02701,Male,19,Married,Tier 2,Mobile,Debit Card,Beauty,2022-12-30,24,5.7,2244.28,137,307466.36,12792.4,307017.6,146,5.1,3,0,No Complaint,75.05,3,47,16,3,0,,0.343,12-24 Months,High Value,0,Dormant
CUST02702,Female,49,Single,Tier 2,Mobile,Net Banking,Home & Kitchen,2024-05-01,8,0.5,1371.84,4,5487.36,685.92,16462.08,62,5.7,3,2,Yes,564.52,3,1,12,6,0,,0.25,6-12 Months,Low Value,0,At Risk
CUST02703,Male,59,Married,Tier 1,Mobile,UPI,Home & Kitchen,2021-12-29,36,0.8,1398.0,29,40542.0,1118.4,26841.6,59,2.5,4,0,No Complaint,7.87,1,6,6,3,0,,0.207,24+ Months,Mid Value,0,Slipping
CUST02704,Male,33,Married,Tier 1,Mobile,Debit Card,Electronics,2023-07-01,18,1.4,306.74,25,7668.5,429.44,0.0,132,3.9,4,2,No,454.18,2,0,15,3,1,2024-03-03,0.0,12-24 Months,Low Value,1,Dormant
CUST02705,Female,29,Married,Tier 2,Tablet,UPI,Beauty,2023-12-31,12,2.3,150.0,28,4200.0,345.0,8280.0,123,5.8,1,4,No,148.31,3,2,15,5,0,,0.071,6-12 Months,Low Value,1,Dormant
CUST02706,Female,18,Single,Tier 2,Desktop,UPI,Fashion,2024-10-31,2,1.0,1640.94,2,3281.88,1640.94,0.0,92,7.3,4,4,Yes,19.43,1,0,5,2,1,2024-12-01,0.0,0-3 Months,Mid Value,0,Dormant
CUST02707,Male,25,Married,Tier 3,Desktop,UPI,Fashion,2022-12-30,24,1.7,767.39,41,31462.99,1304.56,31309.44,76,5.0,3,0,No Complaint,29.84,3,13,15,6,0,,0.317,12-24 Months,Mid Value,0,At Risk
CUST02708,Male,30,Single,Tier 3,Tablet,Credit Card,Fashion,2022-12-30,24,0.6,653.03,14,9142.42,391.82,9403.68,118,3.6,3,0,No Complaint,210.43,2,1,18,1,0,,0.071,12-24 Months,Low Value,0,Dormant
CUST02709,Male,32,Married,Tier 2,Mobile,COD,Electronics,2023-07-01,18,2.1,1774.44,38,67428.72,3726.32,89431.68,6,3.0,2,2,No,168.78,3,5,1,4,0,,0.132,12-24 Months,High Value,1,Active
CUST02710,Male,61,Married,Tier 3,Mobile,UPI,Fashion,2024-08-01,5,1.3,460.18,6,2761.08,598.23,0.0,14,4.5,5,1,Yes,32.99,5,1,17,6,1,2024-12-28,0.167,3-6 Months,Low Value,0,Active
CUST02711,Female,25,Single,Tier 2,Mobile,Debit Card,Electronics,2021-12-29,36,4.7,875.19,169,147907.11,4113.39,98721.36,103,4.4,5,0,No Complaint,422.44,4,3,1,3,0,,0.018,24+ Months,High Value,0,Dormant
CUST02712,Male,27,Married,Tier 2,Desktop,Credit Card,Grocery,2024-07-01,6,1.3,934.43,8,7475.44,1214.76,0.0,38,1.0,1,1,No,25.67,3,1,3,3,1,2024-08-06,0.125,3-6 Months,Mid Value,1,Slipping
CUST02713,Male,63,Married,Tier 1,Desktop,UPI,Electronics,2024-10-01,3,1.5,1455.15,4,5820.6,2182.73,52385.52,139,1.4,3,0,No Complaint,128.98,4,1,6,4,0,,0.25,0-3 Months,Mid Value,0,Dormant
CUST02714,Male,22,Married,Tier 2,Mobile,Credit Card,Grocery,2021-12-29,36,2.2,1140.13,79,90070.27,2508.29,60198.96,139,1.0,4,1,Yes,135.25,1,28,2,5,0,,0.354,24+ Months,Mid Value,0,Dormant
CUST02715,Male,36,Single,Tier 2,Mobile,COD,Electronics,2022-12-30,24,0.5,1140.5,12,13686.0,570.25,13686.0,128,4.5,4,2,Yes,367.94,6,1,17,2,0,,0.083,12-24 Months,Low Value,0,Dormant
CUST02716,Male,64,Married,Tier 1,Mobile,COD,Fashion,2024-05-01,8,0.5,676.38,4,2705.52,338.19,8116.56,162,6.4,3,1,Yes,4.03,5,1,12,6,0,,0.25,6-12 Months,Low Value,0,Dormant
CUST02717,Female,55,Married,Tier 2,Mobile,COD,Fashion,2021-12-29,36,3.9,688.88,140,96443.2,2686.63,64479.12,26,6.1,4,0,No Complaint,26.41,1,10,5,1,0,,0.071,24+ Months,High Value,0,Active
CUST02718,Female,28,Married,Tier 3,Desktop,Credit Card,Fashion,2024-10-31,2,0.8,1139.31,2,2278.62,911.45,0.0,47,2.2,4,5,Yes,33.69,2,0,15,6,1,2024-11-14,0.0,0-3 Months,Mid Value,0,Slipping
CUST02719,Female,60,Single,Tier 2,Mobile,COD,Fashion,2024-10-31,2,2.9,632.47,6,3794.82,1834.16,44019.84,46,2.8,5,0,No Complaint,11.69,3,1,14,7,0,,0.167,0-3 Months,Mid Value,0,Slipping
CUST02720,Male,37,Single,Tier 2,Desktop,UPI,Grocery,2022-12-30,24,0.5,502.72,12,6032.64,251.36,6032.64,141,2.2,4,0,No Complaint,179.69,4,3,3,9,0,,0.25,12-24 Months,Low Value,0,Dormant
CUST02721,Female,37,Married,Tier 3,Mobile,COD,Beauty,2024-10-01,3,4.3,2209.19,13,28719.47,9499.52,227988.48,94,4.7,2,0,No Complaint,46.95,2,1,1,6,0,,0.077,0-3 Months,High Value,0,Dormant
CUST02722,Female,38,Single,Tier 3,Desktop,Wallet,Electronics,2021-12-29,36,11.1,559.89,400,223956.0,6214.78,149154.72,46,6.2,4,0,No Complaint,154.73,2,67,7,5,0,,0.168,24+ Months,High Value,0,Slipping
CUST02723,Female,35,Married,Tier 1,Tablet,UPI,Electronics,2022-06-30,30,1.2,651.3,36,23446.8,781.56,0.0,25,6.5,1,0,No Complaint,274.69,0,3,12,4,1,2023-10-15,0.083,24+ Months,Low Value,0,Active
CUST02724,Male,27,Single,Tier 1,Desktop,Credit Card,Beauty,2024-07-01,6,1.8,2118.79,11,23306.69,3813.82,0.0,160,3.3,4,2,Yes,94.53,2,1,21,4,1,2024-12-11,0.091,3-6 Months,High Value,0,Dormant
CUST02725,Male,51,Married,Tier 2,Mobile,Debit Card,Fashion,2021-12-29,36,1.5,553.97,54,29914.38,830.96,19943.04,124,4.7,4,1,Yes,263.64,2,10,1,8,0,,0.185,24+ Months,Low Value,0,Dormant
CUST02726,Male,43,Married,Tier 2,Mobile,COD,Fashion,2024-12-01,1,5.6,1124.17,6,6745.02,6295.35,151088.4,95,3.2,4,1,Yes,270.81,2,1,4,6,0,,0.167,0-3 Months,High Value,0,Dormant
CUST02727,Male,47,Married,Tier 1,Mobile,UPI,Grocery,2023-12-31,12,0.5,1195.57,6,7173.42,597.78,0.0,173,4.5,1,3,No,55.03,3,1,9,4,1,2024-05-09,0.167,6-12 Months,Low Value,1,Dormant
CUST02728,Male,26,Single,Tier 1,Mobile,Wallet,Grocery,2021-12-29,36,2.6,842.91,94,79233.54,2191.57,0.0,153,3.4,5,5,Yes,2.86,2,37,5,1,1,2024-07-27,0.394,24+ Months,Mid Value,0,Dormant
CUST02729,Male,63,Married,Tier 3,Mobile,Debit Card,Grocery,2022-06-30,30,2.6,684.12,78,53361.36,1778.71,42689.04,32,3.5,4,0,No Complaint,19.62,5,23,2,2,0,,0.295,24+ Months,Mid Value,0,Slipping
CUST02730,Male,48,Married,Tier 2,Tablet,UPI,Beauty,2024-06-01,7,1.2,408.1,8,3264.8,489.72,11753.28,91,2.1,1,0,No Complaint,312.22,4,1,7,3,0,,0.125,6-12 Months,Low Value,0,Dormant
CUST02731,Female,59,Married,Tier 3,Mobile,UPI,Fashion,2024-10-01,3,0.6,1393.4,2,2786.8,836.04,0.0,88,1.0,2,2,No,93.55,3,0,17,2,1,2024-11-02,0.0,0-3 Months,Low Value,1,At Risk
CUST02732,Male,21,Single,Tier 3,Mobile,COD,Electronics,2024-08-31,4,0.7,1942.76,3,5828.28,1359.93,0.0,152,3.8,1,1,Yes,328.85,3,0,23,4,1,2024-11-24,0.0,3-6 Months,Mid Value,0,Dormant
CUST02733,Male,23,Married,Tier 3,Mobile,UPI,Fashion,2024-01-31,11,4.0,1803.27,44,79343.88,7213.08,173113.92,27,5.1,4,0,No Complaint,142.74,3,8,39,7,0,,0.182,6-12 Months,High Value,0,Active
CUST02734,Female,31,Married,Tier 1,Desktop,UPI,Beauty,2023-07-01,18,0.5,1164.01,9,10476.09,582.0,0.0,81,4.9,2,1,Yes,39.58,5,1,4,5,1,2023-07-10,0.111,12-24 Months,Low Value,0,At Risk
CUST02735,Female,21,Single,Tier 3,Tablet,Debit Card,Home & Kitchen,2024-12-01,1,2.1,225.18,2,450.36,472.88,0.0,114,1.8,1,1,No,224.21,3,0,2,5,1,2024-12-29,0.0,0-3 Months,Low Value,1,Dormant
CUST02736,Female,43,Married,Tier 1,Mobile,Debit Card,Electronics,2024-05-01,8,0.9,1538.57,7,10769.99,1384.71,0.0,170,1.0,2,5,No,147.04,3,0,13,3,1,2024-11-22,0.0,6-12 Months,Mid Value,1,Dormant
CUST02737,Female,64,Single,Tier 2,Mobile,Debit Card,Fashion,2022-06-30,30,0.8,832.24,24,19973.76,665.79,0.0,161,4.4,4,1,Yes,78.04,1,1,9,7,1,2023-10-19,0.042,24+ Months,Low Value,0,Dormant
CUST02738,Female,56,Married,Tier 2,Desktop,Credit Card,Fashion,2024-04-01,9,1.8,593.22,16,9491.52,1067.8,0.0,96,2.4,4,1,No,16.52,2,1,11,5,1,2024-08-26,0.062,6-12 Months,Mid Value,1,Dormant
CUST02739,Female,34,Married,Tier 1,Desktop,COD,Fashion,2024-10-01,3,5.7,1422.66,17,24185.22,8109.16,194619.84,109,3.7,3,2,No,19.43,2,2,4,5,0,,0.118,0-3 Months,High Value,1,Dormant
CUST02740,Male,36,Single,Tier 3,Mobile,Wallet,Electronics,2021-12-29,36,2.4,1051.76,86,90451.36,2524.22,60581.28,153,2.4,5,0,No Complaint,37.6,4,6,2,3,0,,0.07,24+ Months,Mid Value,0,Dormant
CUST02741,Male,23,Single,Tier 3,Desktop,UPI,Grocery,2024-08-01,5,3.9,1819.4,20,36388.0,7095.66,0.0,134,1.7,5,2,No,201.17,4,1,12,1,1,2024-12-18,0.05,3-6 Months,High Value,1,Dormant
CUST02742,Male,46,Married,Tier 1,Tablet,COD,Sports,2022-06-30,30,2.3,1139.81,69,78646.89,2621.56,62917.44,158,6.6,3,1,Yes,234.33,0,13,5,3,0,,0.188,24+ Months,High Value,0,Dormant
CUST02743,Male,28,Single,Tier 2,Mobile,Net Banking,Electronics,2024-08-31,4,3.0,744.84,12,8938.08,2234.52,0.0,161,5.3,4,0,No Complaint,179.41,3,1,9,6,1,2024-09-20,0.083,3-6 Months,Mid Value,0,Dormant
CUST02744,Male,33,Married,Tier 2,Mobile,Debit Card,Fashion,2024-04-01,9,1.4,703.29,13,9142.77,984.61,23630.64,150,4.5,4,1,Yes,74.05,2,2,16,4,0,,0.154,6-12 Months,Mid Value,0,Dormant
CUST02745,Female,47,Single,Tier 2,Mobile,Debit Card,Fashion,2024-03-01,10,6.5,1377.34,65,89527.1,8952.71,214865.04,2,6.1,4,0,No Complaint,104.52,1,4,3,7,0,,0.062,6-12 Months,High Value,0,Active
